Sentence,Two_Entity,Predict,Label,idx,row,col
"` ` she was a generating , originating and inspiring force , ' ' whose ultimate aim was ` ` to roll back war itself , ' ' jonathan sc ##hell , author of the 1982 bestseller about the nuclear dilemma ` ` the fate of the earth , ' ' said in an interview this week .","[[she], [war]]",no_relation,no_relation,4524,0,0
"senior official of the communist party of china ( cpc ) he guo ##qi ##ang returned to beijing on saturday evening after concluding goodwill visits to egypt , spain , jordan and mongolia .","[[communist, party, of, china], [mongolia]]",no_relation,no_relation,4526,0,0
a washington post article incorrectly said that abc ' s jake tap ##per used twitter to apologize to nbc ' s david gregory for sending a critical remark of gregory ' s to the office of south carolina gov . mark sanford .,"[[david, gregory], [south, carolina]]",no_relation,no_relation,4527,0,0
"for more information , visit www . os ##ho . com _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ bb , * ~ cc ~ *","[[_, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _, _], [cc]]",no_relation,no_relation,4528,0,0
"in another 2007 study conducted by the american bankers association ' s community bankers council and the aba banking journal , nearly 60 percent of community bankers ranked remote deposit capture as their chief focus for technology investments , putting it higher than spending on internet and core bank operations infrastructure .","[[2007], [aba, banking, journal]]",no_relation,no_relation,4529,0,0
"en ##od ##is , a food equipment supplier which is the subject of a takeover bid by illinois tool works , reported a profit of 9 . 7 million pounds ( us $ 19 million ; euro ##12 . 3 million ) for the six months ending march 29 , compared with 17 . 3 million pounds in the comparable period a year ago .","[[illinois, tool, works], [., 3, million]]",no_relation,no_relation,4530,0,0
"an army private first class with the 142 ##nd infantry regiment of the 36th infantry division , herrera and his fellow platoon members were advancing along a wooded road near mer ##tz ##wil ##ler , france , on march 15 , 1945 , when they were stopped by heavy machine - gun fire .","[[herrera], [march, 15, ,, 1945]]",no_relation,no_relation,4531,0,0
"one of those instructed to talk to pe ##los ##i was sen . barbara boxer , d - cal ##if . , a fellow bay area liberal who is a close friend of the speaker ' s and engages her in a personal way that reid never does .","[[pe, ##los, ##i], [barbara, boxer]]",no_relation,no_relation,4532,0,0
"f ##y ##ffe ##s , which traces its origins to a london banana import ##er in the 1870s , is one of the biggest import ##ers of tropical fruit to europe and employs more than 4 , 800 people in 11 countries .","[[f, ##y, ##ffe, ##s], [the, 1870s]]",no_relation,no_relation,4533,0,0
"as a legal matter , at least , that means the justice department was within its rights in the recent dismissal ##s , said rory little , a former justice department official in the clinton administration who is on an american bar association task force on prosecutor ##ial ethics .","[[clinton], [american, bar, association]]",no_relation,no_relation,4534,0,0
"ferrari ' s felipe mass ##a has won the european grand prix for his fourth formula one victory of the season , leading the race wire - to - wire to finish comfortably ahead of championship leader lewis hamilton in second .","[[his], [lewis, hamilton]]",no_relation,no_relation,4535,0,0
"the follow - up to ` ` my december ' ' sports additional contributions from ryan ` ` alias ' ' ted ##der ( beyonce knowles , leon ##a lewis ) , cathy dennis ( david cook , kylie minogue ) , the runaway ##s : sam watt ##ers & louis bianca ##nie ##llo ( jessica simpson , ke ##ri hi ##lson ) , kara di ##og ##ua ##rdi ( christina mil ##ian , jo ##ss stone ) and dr ##e & vidal : andre harris and vidal davis ( alicia keys , fantasia barr ##ino ) .","[[beyonce, knowles], [vidal, davis]]",no_relation,no_relation,4536,0,0
"the ri ##a novo ##sti news agency cited an unidentified representative for atom ##ps ##tro ##ye ##x ##port , the russian contractor for bush ##eh ##r , as saying the flu ##ct ##uation at the site was due to normal rotation .","[[ri, ##a, novo, ##sti], [atom, ##ps, ##tro, ##ye, ##x, ##port]]",no_relation,no_relation,4538,0,0
"the synagogue , the oldest in illinois , is in the hyde park neighborhood , directly across the street from the obama ##s ' home .","[[hyde, park], [obama, ##s]]",no_relation,no_relation,4539,0,0
"the two sides signed a 1996 peace accord , which the o ##ic helped broker , but a fire ##brand mn ##lf commander on jo ##lo , ha ##bie ##r malik , had refused to di ##sar ##m , pro ##voking sporadic clashes .","[[mn, ##lf], [jo, ##lo]]",no_relation,no_relation,4541,0,0
middle east expert richard h . no ##lt ##e dies,"[[middle, east], [richard, h, ., no, ##lt, ##e]]",no_relation,no_relation,4544,0,0
"then throw in sibling rivalry between rock ' s aaron and his successful novelist brother , the woman ##izing ryan ( martin lawrence ) , an impatient reverend ( keith david ) , the dead man ' s widow ( loretta devin ##e ) who na ##gs her daughter - in - law ( regina hall ) for a grand ##child and a wheelchair - bound uncle ( danny glover ) with bow ##el problems .","[[novelist], [danny, glover]]",no_relation,no_relation,4545,0,0
"he was a democratic staff member of the u . s . house budget committee , where he directed the environmental task force .","[[he], [he]]",no_relation,no_relation,4548,0,0
"a month later , the group exploded another bomb outside a ci ##ti ##bank branch in the northern athens suburb of ps ##ych ##iko that caused significant damage .","[[a, month, later], [ci, ##ti, ##bank]]",no_relation,no_relation,4549,0,0
"the czech national bank predict ##s 1 . 4 percent gdp growth for this year following a 4 . 2 percent slump in 2009 , but it has warned the debt would grow to 39 . 6 percent of gdp this year and to 43 . 4 percent in 2011 if no belt - tightening was carried out .","[[czech, national, bank], [2009]]",no_relation,no_relation,4551,0,0
sheldon was most critical of the inspector general ' s failure to warn secretary bob butter ##worth for two months there was a ' ' safety issue ' ' under investigation in miami that could affect the lives of children .,"[[sheldon], [two, months]]",no_relation,no_relation,4552,0,0
"i never saw madonna as somebody who ' s cow ##ering in the corner , crippled by her past , and incapable of doing what she wants to do because ` ` we ' ' ( whoever ` ` we ' ' ) wo n ' t let her .","[[her], [she]]",no_relation,no_relation,4554,0,0
"along with his wu ##nder ##kind mentor , nap ##ster founder sean parker ( justin timber ##lake ) , he sees privacy as a qu ##aint relic of the past .","[[sean, parker], [the, past]]",no_relation,no_relation,4556,0,0
"a colleague came into goodman ' s office to tell him that his mother had just been seen on television , being taken off to jail .","[[him], [his]]",no_relation,no_relation,4557,0,0
"commentators , many of whom are boom ##ers , include ` ` emotional intelligence ' ' psychologist dan go ##lem ##an , fu ##tur ##ist alvin to ##ffle ##r , human genome scientist j . craig vent ##er , monster . com founder jeff taylor , atlanta mayor shirley franklin , aging expert fernando torres - gil , civil rights pioneer julian bond , filmmaker oliver stone , ` ` daily show ' ' comedian lewis black , feminist playwright eve en ##sler and health ##ful aging doctor andrew wei ##l .","[[julian, bond], [playwright]]",no_relation,no_relation,4558,0,0
"in the past , the organization petitioned the high court of justice against j ##n ##f and the civil administration , demanding public mention of the fact that in park canada near la ##tr ##un most of which lies within the west bank ¬ the ruins of the villages of ya ##lu and emma ##us , destroyed in 1967 after the six - day war , can be found .","[[j, ##n, ##f], [ya, ##lu]]",no_relation,no_relation,4559,0,0
"sporadic clashes continued from late friday night till saturday dawn in nas ##sir ##iya , the capital of dh ##i q ##ar province , when iraqi security forces raided the main office of a cult , led by ahmed al - hassan ##i al - ya ##mani , who claims to be an ambassador of imam ma ##hdi , an eighth century imam who vanished as a boy and whom shi ##ites believe will return to bring justice to the world .","[[ambassador], [ma, ##hdi]]",no_relation,no_relation,4560,0,0
"standing on the jacksonville side ##line on dec . 10 , he watched as poor tack ##ling and en ##nu ##i und ##id the colts , creating the gaping holes that allowed the jaguars to rush for 375 yards in a 44 - 17 victory that colts defensive end robert math ##is described this week as one of the most embarrassing games of his career .","[[he], [jaguars]]",no_relation,no_relation,4561,0,0
"person # 3 : @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ : file : < s ##ni ##p > size : 5 , 159 date : n / n ##n / n ##n : from < female @ company > : rc ##pt < dick @ outside > : subject : la la la la la : : update on my job search : i have a second interview with fidelity on : thursday , to talk about becoming specialist ' s assistant on the boston : stock exchange .","[[fidelity], [boston]]",no_relation,no_relation,4562,0,0
"the im ##f and eu agreed the greek bail ##out only at the beginning of may , and a week later were forced to put together the trillion - dollar euro rescue plan as investors continued to dump the currency and european shares .","[[im, ##f], [eu]]",no_relation,no_relation,4563,0,0
"his own home is a reflection of who fuller is as a person and as a story teller , says designer scott roberts , fuller ' s boyfriend .","[[his], [designer]]",no_relation,no_relation,4564,0,0
"salt lake city - based energy ##sol ##ution ##s inc . wants to bring about 20 , 000 tons ( 18 , 144 metric tons ) of waste from shutter ##ed nuclear plants in italy through the ports of charleston , south carolina , or new orleans , process it in tennessee and send what ' s left to a disposal site in utah .","[[energy, ##sol, ##ution, ##s, inc, .], [italy]]",no_relation,no_relation,4566,0,0
"jam ##il k ##hir jo ##hari said the country ' s national fat ##wa council had ruled in may 2008 that ` ` allah ' ' could only be used by muslims in malaysia , state news agency bern ##ama reported late saturday .","[[bern, ##ama], [late, saturday]]",no_relation,no_relation,4567,0,0
"the state - owned fa ##w group corporation , now running a few joint ventures with general motors , volkswagen and toyota , was one of the major industrial projects designed by the prc ' s first five - year plan ( 1953 - 1957 ) .","[[fa, ##w, group, corporation], [toyota]]",no_relation,no_relation,4568,0,0
